customer_id,recency_days,frequency,monetary_value,recency_score,frequency_score,monetary_score,customer_segment
2122,125,2,15165.82,1,4,3,At Risk
1980,13,3,15128.49,1,3,3,At Risk
1325,24,7,15104.54,1,1,3,Lost Customers
2225,285,3,15094.76,3,3,3,Potential Loyalists
1091,234,6,15066.31,3,2,3,Potential Loyalists
2149,284,3,15006.8,3,3,3,Potential Loyalists
2203,416,3,15001.34,5,4,3,Potential Loyalists
2519,329,3,14990.53,4,3,3,Potential Loyalists
969,56,5,14975.08,1,2,3,Lost Customers
2210,197,3,14955.67,2,3,3,At Risk
2139,302,2,14939.89,4,4,3,Potential Loyalists
2233,359,3,14932.58,4,4,3,Potential Loyalists
2418,302,2,14925.68,4,4,3,Potential Loyalists
2566,70,3,14920.34,1,3,3,At Risk
1236,304,5,14902.54,4,3,3,Potential Loyalists
1207,319,7,14899.86,4,2,3,Potential Loyalists
626,346,6,14889.56,4,2,3,Potential Loyalists
1811,410,2,14865.6,5,4,3,Potential Loyalists
2040,356,2,14853.64,4,4,3,Potential Loyalists
1513,163,4,14822.64,2,3,3,At Risk
1178,183,6,14804.62,2,2,3,Lost Customers
1954,390,4,14772.28,5,3,3,Potential Loyalists
2536,285,2,14769.19,3,4,3,Potential Loyalists
1469,115,3,14747.63,1,3,3,At Risk
2659,382,1,14736.68,5,5,3,Potential Loyalists
2611,85,3,14675.66,1,3,3,At Risk
2792,338,1,14650.68,4,5,3,Potential Loyalists
437,299,6,14632.02,3,2,3,Potential Loyalists
2276,227,2,14612.76,3,4,3,Potential Loyalists
908,327,5,14597.15,4,3,3,Potential Loyalists
1450,248,3,14596.37,3,3,3,Potential Loyalists
1676,107,3,14580.12,1,3,3,At Risk
1700,450,3,14575.53,5,4,3,Potential Loyalists
1253,364,6,14567.1,4,2,3,Potential Loyalists
788,101,6,14564.23,1,2,3,Lost Customers
2713,540,1,14552.05,5,5,3,Potential Loyalists
2986,220,1,14538.2,2,5,3,At Risk
1927,299,2,14532.84,3,4,3,Potential Loyalists
1642,464,3,14526.54,5,4,3,Potential Loyalists
1013,193,4,14512.08,2,3,3,At Risk
2371,140,3,14508.79,2,3,3,At Risk
922,228,5,14502.17,3,3,3,Potential Loyalists
1590,314,3,14483.02,4,3,3,Potential Loyalists
2155,418,2,14472.31,5,4,3,Potential Loyalists
1696,267,4,14467.63,3,3,3,Potential Loyalists
2444,362,2,14467.32,4,4,3,Potential Loyalists
1424,408,2,14464.52,5,4,3,Potential Loyalists
970,76,6,14405.38,1,2,3,Lost Customers
2249,297,2,14397.36,3,4,3,Potential Loyalists
2404,354,3,14397.14,4,3,3,Potential Loyalists
1877,383,2,14383.68,5,4,3,Potential Loyalists
2748,573,1,14381.6,5,5,3,Potential Loyalists
2634,168,1,14375.87,2,5,3,At Risk
1486,335,3,14309.96,4,3,3,Potential Loyalists
1173,181,4,14282.44,2,3,3,At Risk
981,356,6,14280.81,4,2,3,Potential Loyalists
920,77,6,14262.46,1,2,3,Lost Customers
452,232,4,14257.65,3,3,3,Potential Loyalists
2441,385,3,14246.52,5,4,3,Potential Loyalists
1853,251,3,14240.18,3,3,3,Potential Loyalists
1852,72,3,14235.54,1,3,3,At Risk
2235,199,2,14186.57,2,4,3,At Risk
1466,107,3,14184.79,1,3,3,At Risk
1488,73,3,14182.15,1,3,3,At Risk
1567,111,2,14180.02,1,4,3,At Risk
2174,140,2,14172.57,2,4,3,At Risk
2631,562,1,14150.58,5,5,3,Potential Loyalists
1940,230,3,14145.14,3,3,3,Potential Loyalists
1599,502,2,14138.2,5,5,3,Potential Loyalists
1485,145,1,14136.04,2,5,3,At Risk
2129,282,2,14119.45,3,4,3,Potential Loyalists
549,251,5,14117.62,3,3,3,Potential Loyalists
1160,129,5,14097.03,1,2,3,Lost Customers
1228,111,4,14093.53,1,3,3,At Risk
2286,157,2,14079.38,2,4,3,At Risk
2487,695,1,14056.16,5,5,3,Potential Loyalists
620,216,6,14048.6,2,2,3,Lost Customers
1875,118,3,14026.48,1,3,3,At Risk
435,289,5,14016.91,3,3,3,Potential Loyalists
1344,265,6,13995.97,3,2,3,Potential Loyalists
1867,317,3,13984.63,4,3,3,Potential Loyalists
1574,346,3,13973.25,4,3,3,Potential Loyalists
2712,220,1,13961.0,2,5,3,At Risk
1713,167,2,13954.92,2,4,3,At Risk
2269,356,3,13951.2,4,4,3,Potential Loyalists
1947,359,3,13930.16,4,4,3,Potential Loyalists
3076,189,1,13918.82,2,5,3,At Risk
1620,322,2,13877.41,4,4,3,Potential Loyalists
1555,361,4,13871.62,4,3,3,Potential Loyalists
2176,280,3,13859.19,3,3,3,Potential Loyalists
2011,57,4,13844.97,1,3,3,At Risk
2447,303,2,13841.34,4,4,3,Potential Loyalists
2183,373,2,13839.2,5,4,3,Potential Loyalists
1342,336,6,13831.05,4,2,3,Potential Loyalists
739,223,5,13821.64,2,3,3,At Risk
1596,349,3,13804.61,4,3,3,Potential Loyalists
792,385,3,13802.24,5,4,3,Potential Loyalists
2012,177,3,13797.48,2,3,3,At Risk
2471,244,3,13773.58,3,3,3,Potential Loyalists
1176,333,3,13762.13,4,3,3,Potential Loyalists
2502,289,3,13709.08,3,3,3,Potential Loyalists
2017,311,3,13707.41,4,3,3,Potential Loyalists
1271,226,6,13673.88,3,2,3,Potential Loyalists
1462,146,3,13653.29,2,3,3,At Risk
2999,259,1,13628.28,3,5,3,Potential Loyalists
2452,366,2,13586.65,5,4,3,Potential Loyalists
1930,392,3,13568.87,5,4,3,Potential Loyalists
2001,332,2,13553.04,4,4,3,Potential Loyalists
2213,430,2,13540.04,5,4,3,Potential Loyalists
2369,406,2,13519.79,5,4,3,Potential Loyalists
1303,55,5,13500.55,1,2,3,Lost Customers
785,70,7,13474.2,1,1,3,Lost Customers
826,52,6,13446.03,1,2,3,Lost Customers
3073,506,1,13437.91,5,5,3,Potential Loyalists
2470,410,2,13427.1,5,4,3,Potential Loyalists
1770,167,2,13420.32,2,4,3,At Risk
1407,309,3,13407.47,4,3,3,Potential Loyalists
1155,154,8,13403.24,2,1,3,Lost Customers
1009,269,5,13403.06,3,3,3,Potential Loyalists
2777,540,1,13383.38,5,5,3,Potential Loyalists
876,147,6,13382.43,2,2,3,Lost Customers
1472,194,2,13377.55,2,4,3,At Risk
2274,519,3,13365.89,5,4,3,Potential Loyalists
2262,436,2,13363.51,5,5,3,Potential Loyalists
1526,391,3,13290.23,5,4,3,Potential Loyalists
2297,149,3,13266.34,2,3,3,At Risk
2079,249,3,13233.65,3,3,3,Potential Loyalists
2121,143,3,13227.67,2,3,3,At Risk
1608,199,3,13226.79,2,3,3,At Risk
2943,239,1,13221.95,3,5,3,Potential Loyalists
1901,131,3,13203.32,1,3,3,At Risk
696,379,4,13178.52,5,3,3,Potential Loyalists
2359,28,2,13164.9,1,4,3,At Risk
1586,417,3,13153.8,5,4,3,Potential Loyalists
1914,222,3,13122.0,2,3,3,At Risk
485,89,6,13110.33,1,2,3,Lost Customers
2200,669,2,13105.89,5,5,3,Potential Loyalists
1614,51,2,13087.94,1,4,3,At Risk
2781,396,1,13077.24,5,5,3,Potential Loyalists
800,379,4,13062.21,5,3,3,Potential Loyalists
1835,298,3,13059.74,3,3,3,Potential Loyalists
702,91,3,13046.37,1,3,3,At Risk
1969,294,3,13034.64,3,3,3,Potential Loyalists
1601,143,2,13031.36,2,4,3,At Risk
1719,250,3,13029.03,3,3,3,Potential Loyalists
2131,139,2,13018.39,2,4,3,At Risk
2275,393,3,13010.73,5,4,3,Potential Loyalists
871,270,6,13007.42,3,2,3,Potential Loyalists
2887,306,1,12984.07,4,5,3,Potential Loyalists
1458,278,3,12956.03,3,3,3,Potential Loyalists
834,194,5,12952.96,2,3,3,At Risk
2162,411,3,12949.4,5,4,3,Potential Loyalists
2218,382,3,12928.73,5,4,3,Potential Loyalists
2619,174,3,12914.69,2,3,3,At Risk
1427,270,2,12893.08,3,4,3,Potential Loyalists
1767,379,1,12867.84,5,5,3,Potential Loyalists
3049,147,1,12866.92,2,5,3,At Risk
2386,93,2,12848.3,1,4,3,At Risk
2160,470,3,12799.52,5,4,3,Potential Loyalists
1625,184,3,12786.96,2,3,3,At Risk
924,31,7,12775.56,1,1,3,Lost Customers
2351,109,3,12744.49,1,3,4,At Risk
894,51,6,12675.58,1,2,4,Lost Customers
2422,45,2,12670.52,1,4,4,Loyal Customers
2439,385,2,12668.6,5,4,4,Champions
2562,142,3,12647.92,2,3,4,At Risk
2446,398,3,12624.04,5,4,4,Champions
2098,423,3,12616.77,5,4,4,Champions
796,159,5,12615.84,2,2,4,Lost Customers
1886,199,3,12611.31,2,3,4,At Risk
1184,339,4,12588.61,4,3,4,Potential Loyalists
3051,599,1,12583.9,5,5,4,Champions
2405,67,4,12531.44,1,3,4,At Risk
1581,508,2,12522.68,5,5,4,Champions
1509,140,4,12522.41,2,3,4,At Risk
2617,331,4,12501.67,4,3,4,Potential Loyalists
1277,182,5,12500.89,2,3,4,At Risk
653,319,7,12500.05,4,2,4,Potential Loyalists
2396,385,1,12492.82,5,5,4,Champions
2132,201,4,12465.01,2,3,4,At Risk
2391,222,2,12457.39,2,4,4,Loyal Customers
1949,73,3,12375.13,1,3,4,At Risk
1866,199,2,12362.7,2,4,4,Loyal Customers
1806,148,2,12359.94,2,4,4,Loyal Customers
1832,214,3,12353.24,2,3,4,At Risk
1536,374,2,12348.34,5,4,4,Champions
2020,238,2,12343.81,3,4,4,Loyal Customers
2593,164,3,12321.22,2,3,4,At Risk
2039,110,2,12313.59,1,4,4,Loyal Customers
1251,119,5,12292.33,1,2,4,Lost Customers
1094,120,4,12291.12,1,3,4,At Risk
1446,270,2,12277.55,3,4,4,Loyal Customers
2720,385,1,12276.56,5,5,4,Champions
2605,322,3,12267.28,4,3,4,Potential Loyalists
1793,37,4,12266.4,1,3,4,At Risk
1854,140,2,12259.02,2,4,4,Loyal Customers
2558,257,2,12257.85,3,4,4,Loyal Customers
2514,422,2,12251.39,5,4,4,Champions
1517,115,2,12248.94,1,4,4,Loyal Customers
1561,221,3,12246.04,2,3,4,At Risk
2927,427,1,12228.62,5,5,4,Champions
1987,377,1,12188.91,5,5,4,Champions
2140,371,3,12167.44,5,4,4,Champions
2581,78,4,12093.84,1,3,4,At Risk
3044,262,1,12087.18,3,5,4,Loyal Customers
2526,415,2,12044.89,5,4,4,Champions
1038,214,5,12043.8,2,3,4,At Risk
1626,282,3,12011.65,3,3,4,Potential Loyalists
1027,80,5,12011.42,1,2,4,Lost Customers
2109,108,3,11997.83,1,3,4,At Risk
1146,368,6,11987.22,5,2,4,Potential Loyalists
1648,296,2,11973.22,3,4,4,Loyal Customers
2561,503,3,11950.16,5,4,4,Champions
570,361,3,11948.93,4,4,4,Champions
2316,437,2,11921.5,5,5,4,Champions
2343,168,3,11890.63,2,3,4,At Risk
1669,135,3,11878.23,2,3,4,At Risk
1497,85,3,11862.74,1,3,4,At Risk
957,380,6,11849.27,5,2,4,Potential Loyalists
2335,254,3,11846.24,3,3,4,Potential Loyalists
1516,282,3,11832.47,3,3,4,Potential Loyalists
2580,81,2,11813.29,1,4,4,Loyal Customers
2018,345,2,11813.0,4,4,4,Champions
483,68,5,11807.61,1,2,4,Lost Customers
482,271,4,11806.34,3,3,4,Potential Loyalists
2610,350,2,11786.66,4,4,4,Champions
1543,348,3,11783.58,4,3,4,Potential Loyalists
2388,384,2,11770.8,5,4,4,Champions
2666,36,1,11768.48,1,5,4,Loyal Customers
1493,444,3,11746.9,5,4,4,Champions
1928,84,3,11720.22,1,3,4,At Risk
3110,407,1,11692.86,5,5,4,Champions
1974,394,2,11690.23,5,4,4,Champions
678,122,6,11687.15,1,2,4,Lost Customers
2403,89,2,11655.82,1,4,4,Loyal Customers
1298,395,6,11641.33,5,2,4,Potential Loyalists
1839,375,2,11607.51,5,4,4,Champions
520,295,7,11603.11,3,2,4,Potential Loyalists
2086,213,3,11602.8,2,3,4,At Risk
1404,411,2,11595.9,5,4,4,Champions
902,223,5,11591.93,2,3,4,At Risk
2080,315,2,11586.77,4,4,4,Champions
2119,354,3,11584.07,4,3,4,Potential Loyalists
1180,186,5,11579.35,2,3,4,At Risk
1572,165,3,11570.23,2,3,4,At Risk
1712,298,3,11568.74,3,3,4,Potential Loyalists
2549,44,2,11557.81,1,4,4,Loyal Customers
2694,707,1,11532.56,5,5,4,Champions
1525,317,3,11516.34,4,3,4,Potential Loyalists
443,254,5,11467.4,3,3,4,Potential Loyalists
1088,71,5,11458.73,1,2,4,Lost Customers
890,417,4,11456.3,5,3,4,Potential Loyalists
1589,399,2,11455.6,5,4,4,Champions
1428,340,3,11451.72,4,3,4,Potential Loyalists
1787,267,3,11417.66,3,3,4,Potential Loyalists
1791,204,3,11417.12,2,3,4,At Risk
2165,342,3,11407.04,4,3,4,Potential Loyalists
2142,309,2,11399.32,4,4,4,Champions
1624,51,4,11385.91,1,3,4,At Risk
2435,504,3,11374.16,5,4,4,Champions
1882,511,2,11363.61,5,5,4,Champions
1828,219,2,11362.97,2,4,4,Loyal Customers
506,98,4,11360.83,1,3,4,At Risk
2574,118,2,11360.19,1,4,4,Loyal Customers
2285,145,3,11353.62,2,3,4,At Risk
2171,361,2,11330.14,4,4,4,Champions
2392,278,2,11311.76,3,4,4,Loyal Customers
2752,352,1,11298.24,4,5,4,Champions
2466,209,3,11297.61,2,3,4,At Risk
1809,91,2,11252.1,1,4,4,Loyal Customers
1720,308,3,11218.14,4,3,4,Potential Loyalists
1465,316,1,11216.19,4,5,4,Champions
1745,282,3,11195.11,3,3,4,Potential Loyalists
723,207,4,11179.85,2,3,4,At Risk
830,239,6,11173.87,3,2,4,Potential Loyalists
2578,183,2,11159.65,2,4,4,Loyal Customers
1420,330,4,11155.78,4,3,4,Potential Loyalists
1361,150,5,11149.67,2,2,4,Lost Customers
2266,355,3,11145.52,4,4,4,Champions
1476,238,2,11143.59,3,4,4,Loyal Customers
2197,119,2,11135.25,1,4,4,Loyal Customers
1419,149,4,11129.07,2,3,4,At Risk
1286,161,5,11125.59,2,2,4,Lost Customers
1718,350,2,11120.22,4,4,4,Champions
3140,564,1,11118.76,5,5,4,Champions
1841,0,3,11106.75,1,3,4,At Risk
2255,301,3,11099.74,3,3,4,Potential Loyalists
663,151,5,11097.46,2,2,4,Lost Customers
1677,210,4,11081.07,2,3,4,At Risk
3088,107,1,11066.51,1,5,4,Loyal Customers
2590,356,3,11066.19,4,4,4,Champions
2398,351,3,11061.51,4,3,4,Potential Loyalists
1570,239,4,11039.51,3,3,4,Potential Loyalists
1879,106,3,11027.52,1,3,4,At Risk
1919,325,3,11023.97,4,3,4,Potential Loyalists
1533,343,3,11013.42,4,3,4,Potential Loyalists
661,370,5,11002.46,5,3,4,Potential Loyalists
1899,450,1,11001.81,5,5,4,Champions
1860,94,3,10999.58,1,3,4,At Risk
1716,490,2,10994.41,5,5,4,Champions
1750,165,2,10989.62,2,4,4,Loyal Customers
2641,411,1,10982.19,5,5,4,Champions
1666,402,3,10978.62,5,4,4,Champions
1962,320,1,10967.55,4,5,4,Champions
1843,114,2,10962.64,1,4,4,Loyal Customers
2087,175,2,10960.98,2,4,4,Loyal Customers
1406,126,2,10952.61,1,4,4,Loyal Customers
2618,340,2,10880.55,4,4,4,Champions
1956,314,2,10878.19,4,4,4,Champions
2100,326,2,10849.6,4,4,4,Champions
1783,331,3,10837.43,4,3,4,Potential Loyalists
1175,330,5,10807.69,4,3,4,Potential Loyalists
2449,179,1,10773.36,2,5,4,Loyal Customers
441,383,8,10770.77,5,1,4,Potential Loyalists
2598,225,3,10758.72,3,3,4,Potential Loyalists
1544,192,3,10757.18,2,3,4,At Risk
2078,111,3,10751.56,1,3,4,At Risk
2362,223,2,10665.75,2,4,4,Loyal Customers
674,114,5,10645.09,1,2,4,Lost Customers
1505,88,2,10641.74,1,4,4,Loyal Customers
3022,94,1,10636.68,1,5,4,Loyal Customers
3104,282,1,10635.54,3,5,4,Loyal Customers
2207,193,2,10625.39,2,4,4,Loyal Customers
2411,213,2,10606.54,2,4,4,Loyal Customers
2252,508,1,10561.4,5,5,4,Champions
2560,369,3,10534.44,5,4,4,Champions
2088,93,3,10528.82,1,3,4,At Risk
1823,358,2,10522.88,4,4,4,Champions
1925,365,3,10510.99,4,4,4,Champions
2550,330,3,10499.38,4,3,4,Potential Loyalists
1887,201,2,10494.59,2,4,4,Loyal Customers
1702,347,3,10490.99,4,3,4,Potential Loyalists
2236,163,3,10482.25,2,3,4,At Risk
2521,368,3,10472.12,5,4,4,Champions
2555,288,2,10460.4,3,4,4,Loyal Customers
2023,248,3,10452.43,3,3,4,Potential Loyalists
2585,295,2,10446.35,3,4,4,Loyal Customers
3062,228,1,10444.11,3,5,4,Loyal Customers
1794,349,2,10429.83,4,4,4,Champions
1571,98,3,10419.0,1,3,4,At Risk
1723,116,2,10411.28,1,4,4,Loyal Customers
1011,403,6,10409.7,5,2,4,Potential Loyalists
1663,381,2,10405.82,5,4,4,Champions
1856,426,3,10382.69,5,4,4,Champions
2507,377,3,10374.94,5,4,4,Champions
2313,77,2,10348.82,1,4,4,Loyal Customers
1772,204,2,10344.57,2,4,4,Loyal Customers
2003,105,2,10331.7,1,4,4,Loyal Customers
2158,265,2,10325.78,3,4,4,Loyal Customers
1576,259,3,10317.09,3,3,4,Potential Loyalists
861,372,6,10300.39,5,2,4,Potential Loyalists
610,270,4,10268.96,3,3,4,Potential Loyalists
1801,332,2,10259.29,4,4,4,Champions
2027,189,2,10246.03,2,4,4,Loyal Customers
1808,255,2,10242.84,3,4,4,Loyal Customers
899,12,7,10239.99,1,1,4,Lost Customers
1440,303,2,10225.57,4,4,4,Champions
3134,166,1,10224.59,2,5,4,Loyal Customers
2311,100,3,10218.68,1,3,4,At Risk
1297,337,4,10205.91,4,3,4,Potential Loyalists
2360,43,3,10198.92,1,3,4,At Risk
2387,250,2,10185.67,3,4,4,Loyal Customers
2146,104,3,10175.24,1,3,4,At Risk
1752,303,1,10134.28,4,5,4,Champions
2482,335,4,10131.09,4,3,4,Potential Loyalists
1592,226,3,10128.5,3,3,4,Potential Loyalists
2967,143,1,10127.43,2,5,4,Loyal Customers
2081,190,3,10098.68,2,3,4,At Risk
2253,431,3,10084.19,5,4,4,Champions
1430,52,3,10072.79,1,3,4,At Risk
2042,314,3,10068.18,4,3,4,Potential Loyalists
3083,323,1,10064.55,4,5,4,Champions
2324,272,3,10044.1,3,3,4,Potential Loyalists
2884,199,1,10036.74,2,5,4,Loyal Customers
2265,341,3,10034.23,4,3,4,Potential Loyalists
2518,318,3,10010.25,4,3,4,Potential Loyalists
2163,155,3,10000.3,2,3,4,At Risk
1818,425,2,9973.02,5,4,4,Champions
1898,257,2,9971.17,3,4,4,Loyal Customers
1512,165,2,9965.71,2,4,4,Loyal Customers
2533,208,2,9946.97,2,4,4,Loyal Customers
2440,409,2,9931.73,5,4,4,Champions
1983,363,3,9930.15,4,4,4,Champions
1824,424,3,9930.03,5,4,4,Champions
1726,102,3,9899.05,1,3,4,At Risk
1816,187,2,9895.82,2,4,4,Loyal Customers
2491,452,2,9882.96,5,5,4,Champions
1351,98,6,9876.58,1,2,4,Lost Customers
1868,394,2,9869.04,5,4,4,Champions
512,120,4,9861.76,1,3,4,At Risk
2334,103,2,9857.89,1,4,4,Loyal Customers
1479,274,3,9845.89,3,3,4,Potential Loyalists
1579,476,2,9842.6,5,5,4,Champions
1564,297,3,9828.26,3,3,4,Potential Loyalists
1457,130,3,9797.46,1,3,4,At Risk
1454,197,3,9794.11,2,3,4,At Risk
1434,383,2,9787.88,5,4,4,Champions
2312,283,3,9786.13,3,3,4,Potential Loyalists
1425,62,2,9779.02,1,4,4,Loyal Customers
1468,323,3,9764.21,4,3,4,Potential Loyalists
2674,387,1,9677.37,5,5,4,Champions
2301,445,3,9661.89,5,4,4,Champions
2978,154,1,9660.79,2,5,4,Loyal Customers
2597,359,3,9649.87,4,4,4,Champions
1803,276,2,9627.48,3,4,4,Loyal Customers
2595,299,2,9623.54,3,4,4,Loyal Customers
1487,342,2,9621.14,4,4,4,Champions
2402,241,2,9612.34,3,4,4,Loyal Customers
3056,290,1,9611.17,3,5,4,Loyal Customers
1661,135,2,9583.11,2,4,4,Loyal Customers
1417,363,2,9470.06,4,4,4,Champions
3141,105,1,9468.26,1,5,4,Loyal Customers
1421,389,3,9447.13,5,4,4,Champions
974,180,6,9446.06,2,2,4,Lost Customers
2022,456,2,9437.91,5,5,4,Champions
2724,366,1,9415.2,5,5,4,Champions
943,98,3,9412.92,1,3,4,At Risk
2015,207,3,9409.89,2,3,4,At Risk
2607,482,3,9401.89,5,4,4,Champions
1810,236,2,9401.61,3,4,4,Loyal Customers
2368,249,2,9372.54,3,4,4,Loyal Customers
2145,319,3,9368.91,4,3,4,Potential Loyalists
2212,199,3,9361.24,2,3,4,At Risk
2493,316,3,9326.95,4,3,4,Potential Loyalists
2504,184,3,9324.74,2,3,4,At Risk
1402,85,2,9283.94,1,4,4,Loyal Customers
2318,370,2,9283.82,5,4,4,Champions
2475,114,3,9272.43,1,3,4,At Risk
2321,229,2,9235.95,3,4,4,Loyal Customers
1891,640,2,9235.57,5,5,4,Champions
2206,362,3,9233.05,4,4,4,Champions
2382,255,2,9232.83,3,4,4,Loyal Customers
2395,116,3,9228.67,1,3,4,At Risk
2055,177,3,9213.64,2,3,4,At Risk
837,206,2,9192.81,2,4,4,Loyal Customers
1591,330,3,9187.03,4,3,4,Potential Loyalists
2904,385,1,9184.02,5,5,4,Champions
2021,253,3,9179.53,3,3,4,Potential Loyalists
3120,412,1,9171.92,5,5,4,Champions
2113,388,2,9168.12,5,4,4,Champions
492,256,4,9145.85,3,3,4,Potential Loyalists
2361,148,3,9120.41,2,3,4,At Risk
1981,283,2,9093.57,3,4,4,Loyal Customers
2156,325,2,9068.49,4,4,4,Champions
2058,179,2,9065.54,2,4,4,Loyal Customers
2421,316,2,9060.55,4,4,4,Champions
1871,114,2,9058.2,1,4,4,Loyal Customers
2189,193,1,9057.77,2,5,4,Loyal Customers
1924,370,2,9049.5,5,4,4,Champions
2827,370,1,9046.13,5,5,4,Champions
2542,217,3,9031.55,2,3,4,At Risk
2599,288,1,9024.45,3,5,4,Loyal Customers
1675,399,2,9022.39,5,4,4,Champions
1721,265,3,9019.96,3,3,4,Potential Loyalists
2467,38,3,9019.72,1,3,4,At Risk
2857,360,1,8983.92,4,5,4,Champions
2431,376,3,8977.36,5,4,4,Champions
1568,189,2,8968.32,2,4,4,Loyal Customers
2240,303,2,8961.89,4,4,4,Champions
2272,244,2,8941.1,3,4,4,Loyal Customers
2991,389,1,8935.03,5,5,4,Champions
2453,213,2,8928.53,2,4,4,Loyal Customers
3147,115,1,8928.16,1,5,4,Loyal Customers
1611,297,2,8902.32,3,4,4,Loyal Customers
3014,233,1,8886.16,3,5,4,Loyal Customers
2110,486,1,8879.94,5,5,4,Champions
1225,374,4,8878.95,5,3,4,Potential Loyalists
1461,383,1,8855.7,5,5,4,Champions
2308,345,2,8855.6,4,4,4,Champions
1967,51,2,8855.33,1,4,4,Loyal Customers
850,313,4,8852.69,4,3,4,Potential Loyalists
2014,369,4,8834.53,5,3,4,Potential Loyalists
1511,396,2,8812.79,5,4,4,Champions
2104,424,2,8796.65,5,4,4,Champions
1534,234,2,8787.57,3,4,4,Loyal Customers
2862,319,1,8775.71,4,5,4,Champions
1976,283,3,8743.72,3,3,4,Potential Loyalists
2954,442,1,8742.34,5,5,4,Champions
1960,306,3,8729.38,4,3,4,Potential Loyalists
2604,151,2,8670.15,2,4,4,Loyal Customers
2013,471,2,8668.53,5,5,4,Champions
2709,411,1,8664.5,5,5,4,Champions
1686,291,3,8661.74,3,3,4,Potential Loyalists
1784,106,2,8654.48,1,4,4,Loyal Customers
2294,180,2,8650.03,2,4,4,Loyal Customers
2584,314,4,8643.2,4,3,4,Potential Loyalists
2026,409,3,8638.63,5,4,4,Champions
3069,589,1,8561.06,5,5,4,Champions
1621,279,4,8544.59,3,3,4,Potential Loyalists
1416,313,3,8543.25,4,3,4,Potential Loyalists
2363,210,3,8542.26,2,3,4,At Risk
2662,283,1,8532.0,3,5,4,Loyal Customers
2372,284,2,8528.57,3,4,4,Loyal Customers
1490,42,3,8507.32,1,3,4,At Risk
3129,194,1,8477.67,2,5,4,Loyal Customers
2458,436,2,8469.67,5,5,4,Champions
2061,434,3,8443.05,5,4,4,Champions
1414,293,2,8442.52,3,4,4,Loyal Customers
3058,325,1,8438.66,4,5,4,Champions
1897,322,2,8436.45,4,4,4,Champions
2159,303,3,8412.62,4,3,4,Potential Loyalists
945,142,8,8388.34,2,1,4,Lost Customers
2423,208,3,8384.91,2,3,4,At Risk
1994,256,3,8357.11,3,3,4,Potential Loyalists
2298,292,2,8344.76,3,4,4,Loyal Customers
2047,385,2,8325.71,5,4,4,Champions
2557,219,2,8310.66,2,4,4,Loyal Customers
1652,35,3,8304.63,1,3,4,At Risk
1655,326,2,8296.43,4,4,4,Champions
2576,231,3,8292.87,3,3,4,Potential Loyalists
1831,448,2,8291.46,5,5,4,Champions
2273,129,2,8290.84,1,4,4,Loyal Customers
1759,387,3,8289.15,5,4,4,Champions
2125,167,3,8284.11,2,3,4,At Risk
2328,322,2,8269.1,4,4,4,Champions
2028,295,2,8258.2,3,4,4,Loyal Customers
1380,296,5,8203.76,3,3,4,Potential Loyalists
1658,91,2,8203.6,1,4,4,Loyal Customers
1953,213,2,8198.14,2,4,4,Loyal Customers
2151,161,2,8179.5,2,4,4,Loyal Customers
1681,105,2,8158.6,1,4,4,Loyal Customers
2484,376,1,8154.74,5,5,4,Champions
2191,52,2,8148.97,1,4,4,Loyal Customers
2901,161,1,8131.79,2,5,4,Loyal Customers
2541,568,2,8112.28,5,5,4,Champions
2798,346,1,8091.59,4,5,4,Champions
1475,33,2,8091.45,1,4,4,Loyal Customers
1447,147,3,8088.47,2,3,4,At Risk
2381,527,2,8088.36,5,5,4,Champions
1530,283,2,8083.49,3,4,4,Loyal Customers
2041,382,2,8075.32,5,4,4,Champions
2150,35,1,8073.61,1,5,4,Loyal Customers
1845,195,2,8052.91,2,4,4,Loyal Customers
3009,154,1,8043.46,2,5,4,Loyal Customers
2625,588,1,8037.26,5,5,4,Champions
2284,114,3,8033.39,1,3,4,At Risk
1781,500,1,8031.65,5,5,4,Champions
2192,288,2,8028.89,3,4,4,Loyal Customers
2731,462,1,8027.56,5,5,4,Champions
879,173,6,8013.99,2,2,4,Lost Customers
1577,372,1,7999.24,5,5,4,Champions
3016,503,1,7995.91,5,5,4,Champions
1691,352,2,7990.77,4,4,4,Champions
2457,358,2,7986.33,4,4,4,Champions
2481,312,2,7980.71,4,4,4,Champions
2819,205,1,7965.45,2,5,4,Loyal Customers
1847,325,1,7962.54,4,5,4,Champions
3094,425,1,7941.1,5,5,4,Champions
2644,290,1,7931.43,3,5,4,Loyal Customers
2326,323,3,7931.34,4,3,4,Potential Loyalists
749,138,5,7924.94,2,2,4,Lost Customers
1185,146,6,7921.02,2,2,4,Lost Customers
1849,104,3,7917.56,1,3,4,At Risk
2242,362,3,7914.63,4,4,4,Champions
2332,363,3,7909.1,4,4,4,Champions
1812,532,2,7905.75,5,5,4,Champions
1963,356,4,7905.08,4,3,4,Potential Loyalists
2173,249,3,7895.95,3,3,4,Potential Loyalists
2340,242,3,7868.52,3,3,4,Potential Loyalists
2759,235,1,7867.03,3,5,4,Loyal Customers
3118,295,1,7855.82,3,5,4,Loyal Customers
2567,295,2,7833.19,3,4,4,Loyal Customers
2891,406,1,7831.63,5,5,4,Champions
822,149,5,7801.46,2,2,4,Lost Customers
2564,364,3,7792.15,4,4,4,Champions
2469,334,2,7775.71,4,4,4,Champions
2594,280,3,7746.0,3,3,4,Potential Loyalists
